,Id,Expected,Rooms,SqrMeters,Floor,Location
4235,4236,281313,3,45.01,8,Poznań Winogrady ul. Hawelańska
4236,4237,298000,3,62.0,2,Poznań Jeżyce ul. Galla Anonima
4237,4238,364695,3,59.3,5,Poznań Winogrady ul. Hawelańska
4238,4239,324000,3,65.0,3,Poznań Jeżyce ul. Dąbrowskiego
4239,4240,1790000,3,121.0,3,Poznań Grunwald ul. Stanisława Wyspiańskiego
4240,4241,239000,2,42.0,2,Poznań Jeżyce Łazarz Wilda Centrum ul. Dąbrowskiego Ul.
4241,4242,371150,2,57.1,1,Poznań Sołacz ul. Źródlana
4242,4243,357800,2,73.3,4,Poznań Grunwald Łazarz ul. Kanałowa
4243,4244,269000,3,65.0,9,Poznań Rataje ul. Dopłata W Mdm
4244,4245,323917,3,53.54,1,Poznań Winogrady ul. Hawelańska
4245,4246,390000,3,94.0,2,Poznań Grunwald ul. Przybyszewskiego 43
4246,4247,420000,3,66.2,4,Poznań Piątkowo ul. Os. Batorego Z Garażem 2 Balkony Winda
4247,4248,575000,3,76.0,3,Poznań Wilda ul. Przemysłowa Apartamentowiec!
4248,4249,325000,3,65.0,4,Poznań Piątkowo ul. Osiedle Bolesława Śmiałego
4249,4250,531344,4,84.1,1,Poznań Grunwald ul. Kamiennogórska
4250,4251,160000,1,28.9,1,Poznań Łazarz ul. Łukaszewicza
4251,4252,269000,2,45.3,4,Poznań Piątkowo ul. Os. Batorego
4252,4253,206000,2,38.0,2,Poznań Rataje Śródka Centrum Zawady Łazarz Wilda ul. Piastowskie - Okazja!!!
4253,4254,689455,4,106.07,3,Poznań Poznań-Wilda ul. Św. Czesława
4254,4255,249999,2,43.0,2,Poznań Rynek Jeżycki
4255,4256,175000,2,35.5,2,Poznań Zawady ul. Zawady
4256,4257,298526,3,51.47,1,Poznań Wilda ul. Rolna 37 I 39
4257,4258,153000,2,38.0,1,Poznań ul. Luboń
4258,4259,274994,3,46.14,5,Poznań Nowe Miasto ul. Smolna 13 D
4259,4260,259000,2,49.0,1,Poznań Rataje ul. Czecha
4260,4261,278000,3,67.0,7,Poznań Rataje ul. Stare Żegrze
4261,4262,550000,3,63.0,1,Poznań Stare Miasto Centrum ul. Ratajczaka
4262,4263,319000,3,62.49,1,Poznań Biedrusko ul. 7. Pułku Strzelców Konnych
4263,4264,406134,4,58.86,3,Poznań Jeżyce ul. Poznańska 1-3
4264,4265,269000,2,45.3,4,Poznań Piątkowo ul. Os. Stefana Batorego
4265,4266,269000,2,40.0,4,Poznań ul. Polna
4266,4267,269000,2,44.0,3,Poznań Wilda Wilda ul. Kosińskiego
4267,4268,306306,2,48.62,4,Poznań Piątkowo ul. Kurpińskiego
4268,4269,325000,2,47.0,3,Poznań Jeżyce ul. Dąbrowskiego
4269,4270,388369,3,67.5,1,Poznań Naramowice ul. Błażeja
4270,4271,385000,2,46.0,3,Poznań Rataje Malta Nowe Miasto ul. Katowicka Nowy Luks. Apartamentowiec
4271,4272,265000,3,64.0,9,Poznań Rataje ul. Osiedle Orła Białego
4272,4273,770000,4,109.19,2,Poznań Centrum ul. Centrum Chwaliszewo Garbary
4273,4274,379000,2,66.86,3,Poznań Nowe Miasto ul. Ul. Milczańska 1
4274,4275,439154,3,77.6,1,Poznań Grunwald ul. Kamiennogórska
4275,4276,416500,4,83.3,3,Poznań Sołacz ul. Sokoła
4276,4277,339000,2,59.4,3,Poznań Naramowice
4277,4278,188500,1,29.0,1,Poznań Grunwald
4278,4279,430000,3,77.02,1,Poznań Centrum ul. Kwiatowa 13
4279,4280,370000,3,92.0,1,Poznań Jeżyce ul. Reja
4280,4281,450000,4,80.0,3,Poznań Stare Miasto ul. Szyperska
4281,4282,167400,1,31.0,1,Poznań Górczyn ul. Knapowskiego
4282,4283,271000,2,47.56,2,Poznań Stare Miasto ul. Piaskowa
4283,4284,168000,1,30.0,8,Poznań Rataje Malta Chartowo Starołęka ul. Bohaterów Ii Wojny Światowej
4284,4285,479672,3,70.54,7,Poznań Jeżyce ul. Botaniczna
4285,4286,311049,1,32.1,1,Poznań Stare Miasto ul. Dominikańska
4286,4287,215000,2,38.1,4,Poznań Winogrady ul. Osiedle Kosmonautów
4287,4288,250000,2,40.0,3,Poznań Bonin
4288,4289,599000,3,89.0,1,Poznań Stare Miasto Naramowice ul. Błażeja
4289,4290,365000,2,61.36,1,Poznań Grunwald ul. Po Kapitalnym Remoncie Kamienica Po Rewi
4290,4291,274900,2,49.0,11,Poznań ul. Os. Jana Iii Sobieskiego
4291,4292,312442,3,51.22,1,Poznań Winogrady ul. Lechicka Okolice
4292,4293,222000,2,37.0,1,Poznań Winogrady ul. Żniwna - Duży 80m Taras !!!
4293,4294,250000,2,48.0,4,Poznań Rataje ul. Os. Armii Krajowej
4294,4295,290000,2,54.0,3,Poznań Piątkowo Winogrady ul. Os. Władysława Jagiełły
4295,4296,195000,1,30.0,1,Poznań Grunwald ul. Matejki
4296,4297,249000,2,43.01,4,Poznań Jeżyce ul. Wojska Polskiego
4297,4298,230000,2,48.4,7,Poznań Rataje ul. Os. Piastowskie
4298,4299,270000,2,54.0,4,Poznań Stare Miasto ul. Os. Władysława Jagiełły
4299,4300,245000,2,49.0,3,Poznań Grunwald ul. Przybyszewskiego
4300,4301,477363,4,81.68,5,Poznań Grunwald ul. Kamiennogórska
4301,4302,343000,3,63.0,1,Poznań Wilda ul. Powstańcza Czajcza Dolna Wilda
4302,4303,310000,2,70.0,3,Poznań Jeżyce Centrum ul. Słowackiego Reja Sienkiewicza Asnyka
4303,4304,320000,2,49.3,4,Poznań Winogrady ul. Serbska
4304,4305,180000,2,38.0,9,Poznań Łazarz
4305,4306,195000,2,38.0,2,Poznań Winogrady ul. Pod Lipami
4306,4307,222000,2,45.9,2,Poznań ul. Rybaki
4307,4308,295000,3,64.0,4,Poznań Jeżyce Centrum ul. Kadłubka Galla Długosza
4308,4309,384000,2,64.0,3,Poznań Górna Wilda ul. Górna Wilda 68/8
4309,4310,345000,2,78.0,4,Poznań Jeżyce ul. Jeżycka
4310,4311,185000,1,31.0,2,Poznań Winogrady ul. Os. Przyjaźni
4311,4312,179000,1,31.3,5,Poznań Rataje ul. Os.Lecha
4312,4313,358765,3,59.3,2,Poznań Winogrady ul. Hawelańska
4313,4314,180900,2,33.5,2,Poznań Grunwald ul. Knapowskiego
4314,4315,295068,3,49.46,1,Poznań Winogrady ul. Hawelańska
4315,4316,228091,2,47.54,2,Poznań ul. Grudzińskiego 7 Swarzędz
4316,4317,329479,2,54.64,1,Poznań ul. Droga Dębińska 19
4317,4318,470000,5,130.0,3,Poznań
4318,4319,455000,4,88.7,3,Poznań Rataje
4319,4320,320000,2,49.0,4,Poznań Winogrady ul. Serbska
4320,4321,200000,1,37.0,1,Poznań Jeżyce Strzeszyn
4321,4322,255000,2,40.2,5,Poznań Rataje ul. Chartowo
4322,4323,367221,3,57.83,1,Poznań Jeżyce ul. Botaniczna
4323,4324,225000,1,35.0,4,Poznań Winogrady ul. Winogrady
4324,4325,540000,3,85.0,1,Poznań Górczyn Grunwald ul. Sielska
4325,4326,424859,3,72.0,3,Poznań Centrum
4326,4327,159000,1,25.0,1,Poznań Centrum Garbary Stare Miasto Wilda ul. 25M2 Po Remoncie
4327,4328,293440,2,45.85,5,Poznań Piątkowo ul. Kurpińskiego
4328,4329,222000,2,44.0,4,Poznań Grunwald ul. Grochowska
4329,4330,330000,4,64.9,1,Poznań Winogrady ul. Os. Kosmonautów Po Remoncie Niski Blok
4330,4331,250000,2,44.0,1,Poznań ul. Mylna
4331,4332,408850,3,62.9,2,Poznań Jeżyce ul. Poznańska 1-3
4332,4333,730000,4,112.43,1,Poznań Poznań-Wilda ul. Św. Czesława
4333,4334,360000,2,48.0,3,Poznań
4334,4335,337000,3,59.0,2,Poznań Wilda Dębiec Centrum Rataje ul. Dolina
4335,4336,295800,2,49.3,1,Poznań Jeżyce ul. Polna 28
4336,4337,263000,2,52.0,2,Poznań Centrum Jeżyce Kamienica Rewitalizowana ul. Dąbrowskiego Blisko
4337,4338,299000,3,80.0,3,Poznań Grunwald ul. Niecała
4338,4339,155000,2,35.0,1,Poznań Śródka ul. Chlebowa
4339,4340,347875,3,57.01,4,Poznań Winogrady ul. Hawelańska
4340,4341,620000,3,69.0,1,Poznań Stare Miasto ul. Centrum
4341,4342,400000,3,69.2,4,Poznań Rataje ul. Os. Rusa
4342,4343,150000,2,58.0,1,Biskupice Poznań Pobiedziska Biskupice ul. Biskupice
4343,4344,217700,4,73.47,1,Poznań Kórnik ul. 0 Prowizji Dla Kupującego
4344,4345,355000,2,53.0,1,Poznań Stare Miasto Naramowice
4345,4346,299000,2,49.0,2,Poznań Naramowice
4346,4347,800000,5,143.0,1,Poznań Naramowice ul. Błażeja
4347,4348,319000,4,92.0,8,Poznań Rataje ul. Falista
4348,4349,560000,3,104.9,2,Poznań Centrum ul. Działowa Św Wojciecha Plac Wielkopolski
4349,4350,280000,3,48.0,1,Poznań Rataje ul. Os.Bohaterów Ii Wojny Światowej
4350,4351,268000,2,50.0,6,Poznań Wilda ul. Dębiec Os. Dębina Po Remoncie Kapitalnym
4351,4352,380000,4,106.42,2,Poznań Grunwald Łazarz ul. Głogowska
4352,4353,352691,3,59.53,2,Poznań Piątkowo ul. Kurpińskiego
4353,4354,702041,4,98.74,1,Poznań ul. Droga Dębińska 19
4354,4355,274000,3,61.3,4,Poznań Jeżyce ul. Urbanowska
4355,4356,219000,2,42.3,2,Poznań Grunwald ul. Brzask
4356,4357,225000,2,38.0,3,Poznań Grunwald ul. Bułgarska
4357,4358,279000,3,53.0,4,Poznań Winogrady ul. Os. Kosmonautów
4358,4359,415000,2,54.0,2,Poznań Jeżyce ul. Kościelna
4359,4360,325000,3,65.0,4,Poznań Winogrady ul. Os. Przyjaźni
4360,4361,347645,3,60.46,1,Poznań ul. Karpia 25
4361,4362,320000,2,49.3,4,Poznań Stare Miasto ul. Serbska Wilczak
4362,4363,390000,3,76.0,2,Poznań Centrum
4363,4364,350000,4,100.0,2,Poznań Centrum ul. Dąbrowskiego Kościelna Rynek Jeżycki K
4364,4365,330000,4,72.0,2,Poznań Nowe Miasto Rataje Centrum Malta ul. Os. Przemysława
4365,4366,270000,2,44.0,2,Poznań Rataje Centrum Śródka ul. Jagiellońskie Os.
4366,4367,350000,3,65.0,1,Poznań Piątkowo Winogrady Sołacz Naramowice ul. Jagiełły
4367,4368,319000,3,74.0,4,Poznań Piątkowo
4368,4369,536500,4,83.7,3,Poznań Grunwald ul. Kamiennogórska
4369,4370,548000,4,84.7,1,Poznań Centrum ul. Mostowa
4370,4371,318000,4,65.0,1,Poznań Winogrady Piątkowo Centrum ul. Wichrowe Wzgórze Os.
4371,4372,213500,2,41.01,4,Poznań Centrum ul. Młyńska
4372,4373,515000,2,47.6,3,Poznań Centrum ul. Kazimierza Wielkiego
4373,4374,350000,3,78.0,9,Poznań Rataje ul. Os. Rzeczypospolitej
4374,4375,215000,2,38.0,1,Poznań-Stare Miasto ul. Os. Kosmonautów
4375,4376,297267,2,43.69,4,Poznań Jeżyce Jeżyce
4376,4377,225000,2,43.0,10,Poznań Grunwald Centrum Łazarz Górczyn Ogrody Je ul. Newtona - Polecam!!!
4377,4378,337000,3,60.28,3,Poznań Winogrady ul. Hawelańska
4378,4379,305000,2,53.0,3,Poznań Winogrady Piątkowo Naramowice ul. Przyjaźni
4379,4380,230000,2,54.0,1,Poznań Wilda Centrum ul. Ul. Św.Czesława
4380,4381,404000,3,77.92,1,Poznań Naramowice ul. Błażeja
4381,4382,470000,4,114.0,2,Poznań Wilda ul. Wierzbięcice
4382,4383,299000,2,43.0,2,Poznań Nowe Miasto ul. Świętowidzka
4383,4384,264396,2,40.06,8,Poznań Piątkowo ul. Kurpińskiego
4384,4385,209000,2,39.0,10,Poznań Grunwald Górczyn Łazarz ul. Kordeckiego
4385,4386,229999,2,49.0,7,Poznań Rataje ul. Os. Piastowskie Mdm
4386,4387,450000,4,85.0,3,Poznań Winogrady ul. Wilczak
4387,4388,349900,2,49.3,9,Poznań Grunwald ul. Jugosłowiańska
4388,4389,315000,2,52.0,3,Poznań Jeżyce Centrum ul. Wojska Polskiego
4389,4390,370000,4,96.0,1,Poznań Centrum Stare Miasto ul. Półwiejska
4390,4391,250000,2,49.0,5,Poznań Rataje ul. Os.Rusa
4391,4392,328000,5,72.26,1,Poznań Plewiska Luboń Dąbrówka Komorniki Grunwald ul. Szkolna 107
4392,4393,325000,3,61.0,3,Poznań Ogrody ul. Nowy Świat
4393,4394,325000,3,62.0,3,Poznań Ogrody Jeżyce Grunwald ul. Nowy Świat
4394,4395,650000,4,98.0,2,Poznań ul. Morszyńska
4395,4396,315000,3,58.9,1,Poznań ul. Kozłowskiego
4396,4397,311766,3,54.6,1,Poznań Nowe Miasto ul. Smolna 13 D
4397,4398,299000,2,52.0,1,Poznań Winogrady ul. Ul. Serbska
4398,4399,245000,2,44.5,1,Poznań Poznań-Grunwald
4399,4400,270000,2,120.43,4,Poznań Łazarz Grunwald ul. Limanowskiego - Poddasze
4400,4401,201624,1,32.52,3,Poznań Winogrady ul. Hawelańska
4401,4402,243000,2,42.0,5,Poznań Grunwald Górczyn Łazarz Centrum Ogrody ul. Newtona - Zapraszam Do Obejrzenia!!!
4402,4403,494400,3,62.0,4,Poznań Stare Miasto Centrum ul. Strzelecka Półwiejska
4403,4404,365000,3,110.0,1,Poznań Dębiec ul. Czechosłowacka
4404,4405,311766,3,54.6,3,Poznań Nowe Miasto ul. Smolna 13 D
4405,4406,246326,2,39.73,1,Poznań Winogrady ul. Hawelańska
4406,4407,460000,2,63.73,1,Poznań Centrum ul. Tylne Chwaliszewo
4407,4408,290455,2,47.6,4,Poznań Winogrady
4408,4409,349000,4,71.3,11,Poznań Piątkowo ul. Os. Chrobrego Blisko Pst-Ka Po Kapitaln
4409,4410,279000,2,45.5,3,Poznań Piątkowo
4410,4411,190000,2,37.0,4,Poznań Centrum Stary Rynek ul. Święty Marcin
4411,4412,314000,4,70.0,2,Poznań Wilda ul. Madalińskiego Traugutta Rolna
4412,4413,343040,3,67.49,3,Poznań Grunwald ul. Heweliusza 3
4413,4414,200025,2,31.75,7,Poznań Piątkowo ul. Kurpińskiego
4414,4415,198000,2,36.0,2,Poznań Nowe Miasto ul. Rynek Śródecki
4415,4416,325000,3,65.0,4,Poznań Stare Miasto ul. Os. Zwycięstwa
4416,4417,379000,2,54.7,3,Poznań Poznań-Grunwald
4417,4418,320000,2,54.0,2,Poznań Centrum Stare Miasto Garbary ul. Świętego Wojciecha
4418,4419,189000,2,42.0,1,Poznań Głuszyna
4419,4420,289000,3,69.0,1,Poznań Nowe Miasto
4420,4421,344000,3,62.5,1,Poznań Wilda ul. Powstańcza
4421,4422,279000,2,34.0,1,Poznań Stare Miasto Centrum ul. Centrum
4422,4423,470000,4,98.8,3,Poznań Dolna Wilda
4423,4424,278000,3,60.0,2,Poznań Rataje
4424,4425,299000,2,51.0,2,Poznań Jeżyce ul. Jackowskiego
4425,4426,169000,1,32.0,8,Poznań Winogrady Piątkowo ul. Os.Wichrowe Wzgórza
4426,4427,250000,2,50.0,7,Poznań Rataje ul. Os. Piastowskie
4427,4428,179000,1,27.0,1,Poznań Stare Miasto Winogrady
4428,4429,286720,2,44.8,4,Poznań Piątkowo ul. Os.S. Batorego
4429,4430,531544,2,45.47,1,Poznań Stare Miasto ul. Dominikańska
4430,4431,285000,3,53.0,1,Poznań Winogrady
4431,4432,385000,3,76.0,1,Poznań Grunwald Plewiska-Osiedle
4432,4433,351000,2,62.5,1,Poznań Poznań-Grunwald ul. Jana Matejki
4433,4434,245000,2,42.42,10,Poznań Rataje
4434,4435,266293,2,44.68,4,Poznań Nowe Miasto ul. Smolna 13 D
4435,4436,250000,3,48.0,2,Poznań Grunwald ul. Chociszewskiego
4436,4437,799000,4,104.0,3,Poznań Stare Miasto ul. Centrum
4437,4438,360000,3,60.5,1,Poznań Piątkowo ul. Os. Batorego
4438,4439,225000,2,50.0,2,Poznań Jeżyce ul. Dąbrowskiego
4439,4440,259000,2,49.0,8,Poznań Piątkowo
4440,4441,350000,3,77.4,4,Poznań Rataje ul. Os. Armii Krajowej
4441,4442,350000,2,53.0,1,Poznań Naramowice ul. Rubież Garaż W Cenie
4442,4443,599000,2,109.5,3,Poznań Rataje Osiedle Rocha Nowe Miasto ul. Os.Rocha Luks.Apartament Nad Wartą
4443,4444,289000,3,62.39,1,Poznań Biedrusko ul. 7. Pułku Strzelców Konnych
4444,4445,245000,2,42.0,2,Poznań Górna Wilda
4445,4446,335000,3,58.62,3,Poznań ul. Dolina
4446,4447,279000,3,47.0,3,Poznań Rataje Centrum Śródka Wilda Łazarz Zawady ul. Bohaterów Ii Wojny Światowej
4447,4448,197900,1,33.9,1,Poznań Grunwald Łazarz ul. Kanałowa
4448,4449,450000,4,83.0,1,Poznań Winogrady ul. Na Murawie
4449,4450,282000,2,67.0,3,Poznań Jeżyce ul. Szamarzewskiego
4450,4451,209000,1,31.0,5,Poznań Centrum Stary Rynek Garbary ul. Garbary/Solna
4451,4452,399000,3,89.0,1,Poznań Umultowo ul. Łagodna
4452,4453,372000,4,130.0,1,Poznań Wilda ul. Wilda - Centrum
4453,4454,338000,3,78.1,14,Poznań Nowe Miasto ul. Osiedle Orła Białego
4454,4455,240000,2,46.1,3,Poznań
4455,4456,262362,2,43.0,3,Poznań Stare Miasto Winogrady Wilczak ul. Hawelańska Serbska Wilczak
4456,4457,183000,2,37.5,10,Poznań Grunwald ul. Głogowska Hetmańska
4457,4458,265000,2,50.0,1,Poznań Grunwald
4458,4459,289000,3,59.97,1,Poznań Naramowice ul. Bratumiły
4459,4460,235000,2,49.0,1,Poznań Nowe Miasto Rataje ul. Falista Unii Lubelskiej
4460,4461,387000,2,55.0,4,Poznań Naramowice ul. Naramowicka
4461,4462,255000,2,50.0,4,Poznań Piątkowo Winogrady Sołacz Naramowice ul. Chrobrego
4462,4463,325000,3,64.9,4,Poznań Centrum ul. Krakowska
4463,4464,299000,3,63.0,1,Poznań ul. Opolska
4464,4465,439000,3,53.0,1,Poznan Podolany ul. Zakopiańska
4465,4466,255000,2,52.0,2,Poznań Grunwald ul. Na To Mieszkanie Dostaniesz Dopłatę
4466,4467,349000,2,48.6,3,Poznań Nowe Miasto Rataje ul. Szczytnicka
4467,4468,365000,2,61.3,1,Poznań Piątkowo ul. Stróżyńskiego
4468,4469,315000,3,65.0,4,Poznań Rataje ul. Os. Orła Białego
4469,4470,185000,2,37.0,4,Poznań Górczyn Łazarz Grunwald ul. Bukowska Ul.
4470,4471,238128,2,50.16,5,Poznań ul. Grudzińskiego 7 Swarzędz
4471,4472,297848,2,48.04,1,Poznań Piątkowo ul. Kurpińskiego
4472,4473,320000,2,49.0,4,Poznań Winogrady
4473,4474,210000,2,44.0,2,Poznań Grunwald ul. Junacka Mdm
4474,4475,379000,3,98.0,1,Poznań Grunwald ul. Głogowska
4475,4476,299222,2,44.66,3,Poznań Jeżyce ul. Botaniczna
4476,4477,539000,4,83.0,1,Suchy Las Poznań Piątkowo Podolany Strzeszyn Naramowice ul. Atrakcyjny Apartament!!!
4477,4478,350000,3,100.0,1,Poznań Jeżyce ul. Centrum Rynek Jeżycki Dąbrowskiego
4478,4479,294000,2,49.0,2,Poznań Poznań-Wilda ul. Saperska
4479,4480,459000,2,56.48,1,Poznań Centrum
4480,4481,550000,3,100.7,1,Poznań Naramowice ul. Błażeja
4481,4482,399000,4,79.8,1,Poznań Grunwald ul. Głogowska
4482,4483,149000,1,20.0,5,Poznań Jeżyce Ogrody ul. Jeżyce Ogrody
4483,4484,1214534,5,162.5,1,Poznań Łazarz Grunwald ul. Wojskowa Os. Ułańskie
4484,4485,360000,3,81.36,4,Poznań
4485,4486,378184,2,46.12,1,Poznań Wilda
4486,4487,355383,3,56.41,7,Poznań Winogrady ul. Hawelańska
4487,4488,315000,3,79.1,9,Poznań Nowe Miasto Rataje ul. Osiedle Orła Białego
4488,4489,308940,3,51.49,1,Poznań Jeżyce ul. Polna 28
4489,4490,282686,3,48.24,1,Poznań Nowe Miasto ul. Smolna 13 D
4490,4491,399000,2,49.72,2,Poznań Łazarz ul. Grottgera
4491,4492,225000,1,42.2,1,Poznań Centrum Jeżyce Wilda Łazarz Śródka ul. Kościuszki - Ścisłe Centrum Polecam!!!
4492,4493,270000,2,53.6,4,Poznań Piątkowo ul. Os. Władysława Jagiełły
4493,4494,308611,3,51.73,1,Poznań Winogrady ul. Hawelańska
4494,4495,169000,1,26.0,1,Poznań Poznań-Grunwald
4495,4496,690000,5,136.8,1,Poznań Rataje ul. Św. Rocha
4496,4497,455000,3,113.5,3,Poznań Jeżyce Jeżyce ul. Jackowskiego
4497,4498,800000,5,143.0,1,Poznań Naramowice ul. Błażeja
4498,4499,351000,2,62.0,2,Poznań Grunwald
4499,4500,240000,2,55.0,1,Poznań Grunwald ul. Palacza
4500,4501,230000,1,43.0,3,Poznań ul. Polna
4501,4502,495000,4,129.7,1,Poznań Jeżyce Strzeszyn ul. Owidiusza
4502,4503,256000,2,39.3,1,Poznań Wilda ul. 28 Czerwca 1956 R.
4503,4504,299000,3,66.0,2,Poznań Jeżyce ul. Szamotulska
4504,4505,215000,2,38.1,4,Poznań Winogrady ul. Os.Kosmonautów
4505,4506,450000,4,85.2,3,Poznań Piątkowo ul. Os. Zygmunta Starego
4506,4507,475000,3,81.0,1,Poznań Junikowo
4507,4508,239000,2,42.0,5,Poznań ul. Izaaka Newtona
4508,4509,285000,3,58.5,1,Poznań Nowe Miasto Rataje
4509,4510,350000,4,86.1,1,Poznań Jeżyce ul. Ogrody
4510,4511,398000,4,101.0,1,Poznań Grunwald ul. Głogowska
4511,4512,540000,2,56.0,1,Poznań Centrum ul. Kazimierza Wielkiego
4512,4513,222725,3,37.75,1,Poznań Morasko
4513,4514,274563,2,44.28,4,Poznań Winogrady ul. Hawelańska
4514,4515,255000,3,47.3,4,Poznań Winogrady
4515,4516,532542,4,77.18,5,Poznań Jeżyce ul. Poznańska 1-3
4516,4517,347554,3,59.82,5,Poznań Nowe Miasto ul. Smolna 13 D
4517,4518,472551,3,70.53,6,Poznań Jeżyce ul. Botaniczna
4518,4519,259000,2,49.0,12,Poznań Nowe Miasto Rataje ul. Os. Oświecenia
4519,4520,340000,3,47.0,10,Poznań Grunwald ul. Górczyńska
4520,4521,235000,2,38.0,3,Poznań Sołacz ul. Urbanowska
4521,4522,240669,2,39.78,1,Poznań Winogrady ul. Hawelańska
4522,4523,279000,1,41.0,1,Poznań Winogrady ul. Żniwna - Można Zrobić Dwa Pokoje !
4523,4524,220300,1,37.9,3,Poznań Grunwald Łazarz ul. Kanałowa
4524,4525,835000,4,116.8,2,Poznań Jeżyce ul. Międzychodzka
4525,4526,223553,2,36.35,3,Poznań Winogrady ul. Hawelańska
4526,4527,388705,3,64.27,3,Poznań Winogrady ul. Hawelańska
4527,4528,323000,3,65.6,2,Poznań Centrum Stare Miasto ul. Nowowiejskiego Libelta Kościuszki
4528,4529,4000,3,85.5,2,Poznań ul. Ułańska
4529,4530,295000,2,38.2,1,Poznań Nowe Miasto ul. Katowicka
4530,4531,259000,2,49.26,1,Poznań Naramowice ul. Błażeja
4531,4532,170000,2,37.0,2,Poznań Zawady Centrum Wilda Łazarz ul. Gnieźnieńska
4532,4533,390000,3,67.0,3,Poznań Nowe Miasto ul. Mogileńska
4533,4534,165000,1,24.0,6,Poznań Rataje Nowe Miasto ul. Os. Powstań Narodowych
4534,4535,305000,3,66.5,1,Poznań Łazarz
4535,4536,275000,3,48.0,4,Poznań Rataje
4536,4537,285000,3,48.0,1,Poznań Winogrady
4537,4538,286500,3,53.0,4,Poznań Piątkowo ul. Os. Przyjaźni
4538,4539,255000,3,53.3,4,Poznań Rataje Nowe Miasto Centrum ul. Piastowskie
4539,4540,342000,3,54.0,1,Poznań Wilda Dębiec Centrum ul. Rejon Ul. Czechosłowackiej
4540,4541,245000,2,49.0,5,Poznań ul. Os. Orła Białego
4541,4542,349000,2,59.07,3,Poznań Naramowice ul. Naramowicka
4542,4543,199000,2,48.0,6,Poznań Zawady Rataje Centrum ul. Krańcowa Ul.
4543,4544,385000,2,52.0,9,Poznań Rataje ul. Na Miasteczku
4544,4545,290000,3,53.0,4,Poznań Poznań-Grunwald ul. Kuźnicza
4545,4546,177000,2,36.1,1,Poznań Grunwald
4546,4547,343872,4,65.88,4,Poznań Sołacz ul. Sokoła 21
4547,4548,239000,2,84.0,1,Poznań Centrum Stare Miasto ul. Kantaka
4548,4549,260000,2,58.0,1,Poznań Grunwald
4549,4550,245000,2,52.0,3,Poznań Wilda ul. Madalińskiego
4550,4551,371084,3,60.28,5,Poznań Winogrady ul. Hawelańska
4551,4552,425000,3,80.1,2,Poznań Grunwald Łazarz Górczyn ul. Palacza
4552,4553,330000,2,45.0,1,Poznań Poznań-Jeżyce ul. Augustyna Szamarzewskiego
4553,4554,188500,1,29.0,1,Poznań Poznań-Grunwald ul. Jana Matejki
4554,4555,239000,1,66.02,1,Poznań Antoninek
4555,4556,262143,2,45.99,1,Poznań Wilda ul. Rolna 37 I 39
4556,4557,318780,2,50.6,5,Poznań Winogrady ul. Hawelańska Lechicka
4557,4558,305000,2,75.0,3,Poznań Grunwald
4558,4559,110000,1,30.0,3,Poznań Rataje
4559,4560,419000,4,80.7,1,Poznań Stare Miasto Piątkowo ul. Osiedle Stefana Batorego
4560,4561,275000,3,57.0,4,Poznań Jeżyce Ogrody ul. Szpitalna
4561,4562,315000,2,58.0,3,Poznań Łazarz ul. Głogowska
4562,4563,177059,1,30.01,1,Poznań Winogrady ul. Hawelańska
4563,4564,267150,3,50.0,4,Poznań Centrum ul. Kolejowa
4564,4565,284206,1,41.49,2,Poznań Jeżyce ul. Poznańska 1-3
4565,4566,420000,4,100.1,3,Poznań Łazarz
4566,4567,299000,3,62.4,3,Poznań Piątkowo ul. Os. Chrobrego
4567,4568,630000,4,114.0,3,Poznań Jeżyce ul. Zacisze
4568,4569,217000,2,38.0,2,Poznań Wilda ul. Dolna Wilda
4569,4570,344101,3,56.41,1,Poznań Winogrady ul. Hawelańska
4570,4571,319900,4,74.0,11,Poznań Grunwald ul. Newtona
4571,4572,443561,3,71.1,2,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak
4572,4573,299500,3,59.99,1,Poznań Jeżyce Ogrody ul. Plac Waryńskiego
4573,4574,180000,1,30.0,1,Poznań Górna Wilda
4574,4575,281840,2,43.36,8,Poznań Piątkowo ul. Kurpińskiego
4575,4576,238000,2,38.0,3,Poznań ul. Os. Piastowskie
4576,4577,350755,3,59.45,2,Poznań Wilda ul. Rolna 37 I 39
4577,4578,216000,2,43.34,2,Poznań Rataje Nowe Miasto ul. Os. Piastowske
4578,4579,260104,2,42.64,4,Poznań Wilda ul. Rolna 37 I 39
4579,4580,313000,3,53.0,3,Poznań Piątkowo ul. Szydłowska
4580,4581,284460,2,47.41,1,Poznań Jeżyce ul. Polna 28
4581,4582,409500,4,78.0,1,Poznań Łazarz ul. Bogusławskiego
4582,4583,535000,4,94.0,3,Poznań Centrum Stare Miasto ul. Ogrodowa Ratajczaka
4583,4584,188500,2,29.0,1,Poznań Grunwald/Łazarz ul. Matejki Jana Matejki
4584,4585,274536,2,44.28,5,Poznań Winogrady ul. Hawelańska
4585,4586,200950,2,40.19,1,Poznań Wilda
4586,4587,619000,4,82.0,4,Poznań ul. Os. Piastowskie
4587,4588,362000,3,66.0,3,Poznań Rataje ul. Stare Żegrze
4588,4589,253000,3,54.0,4,Poznań Rataje ul. Os.Piastowskie
4589,4590,275000,2,56.0,3,Poznań Grunwald ul. Rycerska
4590,4591,223000,3,62.1,1,Poznań
